Fiscal Year,city,state,zip,type,industry,workState,wage,occupation
2024,HOUSTON,TX,77072.0,h1,,,,
2024,LINCOLNSHIRE,IL,60069.0,h1,,,,
2024,NEW YORK,NY,10017.0,h1,,,,
2024,TEMPE,AZ,85281.0,h1,,,,
2024,MIDDLETON,MA,1949.0,h1,,,,
2024,ORANGE,CA,92868.0,h1,,,,
2024,IRVING,TX,75063.0,h1,,,,
2024,SUNNYVALE,CA,94085.0,h1,,,,
2024,SOUTHFIELD,MI,48075.0,h1,,,,
2024,SOUTHFIELD,MI,48075.0,h1,,,,
2024,WALTHAM,MA,2451.0,h1,,,,
2024,SAN JOSE,CA,95110.0,h1,,,,
2024,GRAYSLAKE,IL,60030.0,h1,,,,
2024,CARROLLTON,TX,75007.0,h1,,,,
2024,RENTON,WA,98057.0,h1,,,,
2024,WHITESTONE,NY,11357.0,h1,,,,
2024,HILLSBOROUGH,NJ,8844.0,h1,,,,
2024,NEW YORK,NY,10018.0,h1,,,,
2024,DURHAM,NC,27703.0,h1,,,,
2024,PITTSBURGH,PA,15212.0,h1,,,,
2024,MEADVILLE,PA,16335.0,h1,,,,
2024,PITTSBURGH,PA,15212.0,h1,,,,
2024,LAS VEGAS,NV,89144.0,h1,,,,
2024,HANOVER,MD,21076.0,h1,,,,
2024,MANCHESTER,NH,3103.0,h1,,,,
2024,SEATTLE,WA,98109.0,h1,,,,
2024,NEW YORK,NY,10022.0,h1,,,,
2024,FAIRFAX,SC,29827.0,h1,,,,
2024,GOLDEN,CO,80401.0,h1,,,,
2024,GOLDEN,CO,80401.0,h1,,,,
2024,LAKEWOOD,CO,80401.0,h1,,,,
2024,GOLDEN,CO,80401.0,h1,,,,
2024,COLUMBIA,MD,21045.0,h1,,,,
2024,NASHVILLE,TN,37203.0,h1,,,,
2024,NASHVILLE,TN,37219.0,h1,,,,
2024,CHICAGO,IL,60654.0,h1,,,,
2024,CHICAGO,IL,60666.0,h1,,,,
2024,IRVINE,CA,92612.0,h1,,,,
2024,RICHARDSON,TX,75080.0,h1,,,,
2024,SOMERSET,NJ,8873.0,h1,,,,
2024,BRISTOL,PA,19007.0,h1,,,,
2024,DULUTH,GA,30097.0,h1,,,,
2024,DALLAS,TX,75244.0,h1,,,,
2024,DALLAS,TX,75244.0,h1,,,,
2024,MINNEAPOLIS,MN,55407.0,h1,,,,
2024,INDIANAPOLIS,IN,46222.0,h1,,,,
2024,ALPHARETTA,GA,30009.0,h1,,,,
2024,WALTHAM,MA,2451.0,h1,,,,
2024,KATY,TX,77494.0,h1,,,,
2024,KATY,TX,77494.0,h1,,,,
2024,CHARLOTTE,NC,28203.0,h1,,,,
2024,NORTHBROOK,IL,60062.0,h1,,,,
2024,PRINCETON,NJ,8540.0,h1,,,,
2024,BRIDGEWATER,NJ,8807.0,h1,,,,
2024,FLOWER MOUND,TX,75022.0,h1,,,,
2024,IRVING,TX,75063.0,h1,,,,
2024,NEW YORK,NY,10018.0,h1,,,,
2024,HAYWARD,CA,94544.0,h1,,,,
2024,FOSTER CITY,CA,94404.0,h1,,,,
2024,HERNDON,VA,20170.0,h1,,,,
2024,CHICAGO,IL,60606.0,h1,,,,
2024,DETROIT,MI,48226.0,h1,,,,
2024,DETROIT,MI,48226.0,h1,,,,
2024,SOUDERTON,PA,18964.0,h1,,,,
2024,PLANO,TX,75024.0,h1,,,,
2024,CAMBRIDGE,MA,2142.0,h1,,,,
2024,BEVERLY HILLS,CA,90212.0,h1,,,,
2024,CHANTILLY,VA,20151.0,h1,,,,
2024,FAYETTEVILLE,NC,28304.0,h1,,,,
2024,RED BANK,NJ,7701.0,h1,,,,
2024,SANTA CLARA,CA,95054.0,h1,,,,
2024,WILMINGTON,DE,19801.0,h1,,,,
2024,IRVINE,CA,92618.0,h1,,,,
2024,TEMPE,AZ,85288.0,h1,,,,
2024,NEW YORK,NY,10001.0,h1,,,,
2024,HICKSVILLE,NY,11801.0,h1,,,,
2024,SAN JOSE,CA,95112.0,h1,,,,
2024,MOUNTAIN VIEW,CA,94041.0,h1,,,,
2024,SOUTH PLAINFIELD,NJ,7080.0,h1,,,,
2024,SAN FRANCISCO,CA,94111.0,h1,,,,
2024,AMERICAN FORK,UT,84003.0,h1,,,,
2024,MINNEAPOLIS,MN,55436.0,h1,,,,
2024,SANTA CLARA,CA,95054.0,h1,,,,
2024,SCHAUMBURG,IL,60173.0,h1,,,,
2024,MEMPHIS,TN,38105.0,h1,,,,
2024,WEST HENRIETTA,NY,14586.0,h1,,,,
2024,PITTSBURGH,PA,15222.0,h1,,,,
2024,HORNELL,NY,14843.0,h1,,,,
2024,NEW BRUNSWICK,NJ,8901.0,h1,,,,
2024,SAN FRANCISCO,CA,94114.0,h1,,,,
2024,TROY,MI,48083.0,h1,,,,
2024,TROY,MI,48083.0,h1,,,,
2024,ALPHARETTA,GA,30009.0,h1,,,,
2024,SAINT PETERSBURG,FL,33702.0,h1,,,,
2024,BROOKLYN,NY,11249.0,h1,,,,
2024,EVERETT,WA,98208.0,h1,,,,
2024,GREENSBORO,NC,27409.0,h1,,,,
2024,TROY,MI,48084.0,h1,,,,
2024,IRVINE,CA,92618.0,h1,,,,
2024,IRVINE,CA,92618.0,h1,,,,
2024,BLOOMINGTON,IL,61701.0,h1,,,,
2024,SOUTHFIELD,MI,48075.0,h1,,,,
2024,SEATTLE,WA,98121.0,h1,,,,
2024,SOUTH JORDAN,UT,84095.0,h1,,,,
2024,BOSTON,MA,2110.0,h1,,,,
2024,LOS ALTOS,CA,94022.0,h1,,,,
2024,SAN FRANCISCO,CA,94107.0,h1,,,,
2024,SANTA CLARA,CA,95054.0,h1,,,,
2024,JOHNS CREEK,GA,30097.0,h1,,,,
2024,RICHMOND,VA,23230.0,h1,,,,
2024,GRAND FORKS,ND,58201.0,h1,,,,
2024,CULVER CITY,CA,90232.0,h1,,,,
2024,TULARE,CA,93274.0,h1,,,,
2024,IRVINE,CA,92606.0,h1,,,,
2024,STAMFORD,CT,6902.0,h1,,,,
2024,SOUTHFIELD,MI,48034.0,h1,,,,
2024,NEW YORK,NY,10022.0,h1,,,,
2024,NEW YORK,NY,10022.0,h1,,,,
2024,NEW YORK,NY,10022.0,h1,,,,
2024,NEW YORK,NY,10022.0,h1,,,,
2024,NEW YORK,NY,10022.0,h1,,,,
2024,READING,PA,19607.0,h1,,,,
2024,SOUTH PLAINFIELD,NJ,7080.0,h1,,,,
2024,CALVERT,AL,36513.0,h1,,,,
2024,PORTSMOUTH,NH,3801.0,h1,,,,
2024,DORAL,FL,33122.0,h1,,,,
2024,DORAL,FL,33122.0,h1,,,,
2024,MIAMI,FL,33122.0,h1,,,,
2024,FARMINGTON,MI,48334.0,h1,,,,
2024,FARMINGTON HILLS,MI,48334.0,h1,,,,
2024,FREMONT,CA,94539.0,h1,,,,
2024,PLANO,TX,75093.0,h1,,,,
2024,ARLINGTON,VA,22202.0,h1,,,,
2024,ARLINGTON,VA,22202.0,h1,,,,
2024,ARLINGTON,VA,22202.0,h1,,,,
2024,ARLINGTON,VA,22202.0,h1,,,,
2024,ARLINGTON,VA,22202.0,h1,,,,
2024,ARLINGTON,VA,22202.0,h1,,,,
2024,ARLINGTON,VA,22202.0,h1,,,,
2024,ARLINGTON,VA,22202.0,h1,,,,
2024,ARLINGTON,VA,22202.0,h1,,,,
2024,ARLINGTON,VA,22202.0,h1,,,,
2024,ARLINGTON,VA,22202.0,h1,,,,
2024,ARLINGTON,VA,22202.0,h1,,,,
2024,ARLINGTON,VA,22202.0,h1,,,,
2024,ARLINGTON,VA,22202.0,h1,,,,
2024,ARLINGTON,VA,22202.0,h1,,,,
2024,ARLINGTON,VA,22202.0,h1,,,,
2024,ARLINGTON,VA,22202.0,h1,,,,
2024,ARLINGTON,VA,22202.0,h1,,,,
2024,ARLINGTON,VA,22202.0,h1,,,,
2024,ARLINGTON,VA,22202.0,h1,,,,
2024,ARLINGTON,VA,22202.0,h1,,,,
2024,GREEN BAY,WI,54304.0,h1,,,,
2024,SANTA CLARA,CA,95054.0,h1,,,,
2024,IRVINE,CA,92618.0,h1,,,,
2024,SAN JOSE,CA,95131.0,h1,,,,
2024,GROVETOWN,GA,30813.0,h1,,,,
2024,MORRISTOWN,NJ,7960.0,h1,,,,
2024,MCKINNEY,TX,75070.0,h1,,,,
2024,RICHMOND,VA,23230.0,h1,,,,
2024,ANN ARBOR,MI,48108.0,h1,,,,
2024,MECHANICSBURG,PA,17050.0,h1,,,,
2024,ST LOUIS,MO,63141.0,h1,,,,
2024,ST LOUIS,MO,63141.0,h1,,,,
2024,FAIRFIELD,NJ,7004.0,h1,,,,
2024,BATON ROUGE,LA,70816.0,h1,,,,
2024,NEW YORK,NY,10004.0,h1,,,,
2024,LEWISVILLE,TX,75057.0,h1,,,,
2024,COLUMBIA,MD,21046.0,h1,,,,
2024,RIVERDALE,UT,84405.0,h1,,,,
2024,FORT WORTH,TX,76155.0,h1,,,,
2024,FORT WORTH,TX,76155.0,h1,,,,
2024,ARLINGTON,VA,22203.0,h1,,,,
2024,CUPERTINO,CA,95014.0,h1,,,,
2024,DETROIT,MI,48211.0,h1,,,,
2024,ATLANTA,GA,30339.0,h1,,,,
2024,RENO,NV,89503.0,h1,,,,
2024,ITASCA,IL,60143.0,h1,,,,
2024,CHAPEL HILL,NC,27514.0,h1,,,,
2024,SPRING,TX,77389.0,h1,,,,
2024,LEWIS CENTER,OH,43035.0,h1,,,,
2024,PORTLAND,OR,97210.0,h1,,,,
2024,SPARTANBURG,SC,29302.0,h1,,,,
2024,MONTGOMERYVILLE,PA,18936.0,h1,,,,
2024,PITTSBURGH,PA,15203.0,h1,,,,
2024,COLUMBUS,OH,43215.0,h1,,,,
2024,WASHINGTON,DC,20036.0,h1,,,,
2024,NEW YORK,NY,10285.0,h1,,,,
2024,NEW YORK,NY,10285.0,h1,,,,
2024,NEW YORK,NY,10285.0,h1,,,,
2024,NEW YORK,NY,10285.0,h1,,,,
2024,COLUMBUS,GA,31999.0,h1,,,,
2024,MADISON,WI,53783.0,h1,,,,
2024,MADISON,WI,53783.0,h1,,,,
2024,COPPELL,TX,75019.0,h1,,,,
2024,ARLINGTON,VA,22209.0,h1,,,,
2024,JERSEY CITY,NJ,7302.0,h1,,,,
2024,CLEVELAND,OH,44145.0,h1,,,,
2024,AMERICAN FORK,UT,84003.0,h1,,,,
2024,TORRANCE,CA,90501.0,h1,,,,
2024,MARYSVILLE,OH,43040.0,h1,,,,
2024,NEPTUNE,NJ,7753.0,h1,,,,
2024,ARLINGTON,VA,22202.0,h1,,,,
2024,FARMINGTON,MI,48335.0,h1,,,,
2024,JACKSONVILLE,FL,32256.0,h1,,,,
2024,CHICAGO,IL,60611.0,h1,,,,
2024,NEW YORK,NY,10024.0,h1,,,,
2024,GALVESTON,TX,77550.0,h1,,,,
2024,GLENMONT,NY,12077.0,h1,,,,
2024,GALVESTON,TX,77550.0,h1,,,,
2024,FREMONT,CA,94538.0,h1,,,,
2024,SHIRLEY,NY,11967.0,h1,,,,
2024,LONG ISLAND CITY,NY,11101.0,h1,,,,
2024,WOODMERE,NY,11598.0,h1,,,,
2024,CARMEL,IN,46032.0,h1,,,,
2024,INDIANAPOLIS,IN,46240.0,h1,,,,
2024,HOUSTON,TX,77077.0,h1,,,,
2024,HACKENSACK,NJ,7601.0,h1,,,,
2024,RUTHERFORD,NJ,7070.0,h1,,,,
2024,WEST DES MOINES,IA,50266.0,h1,,,,
2024,PLANO,TX,75093.0,h1,,,,
2024,WASHINGTON,DC,20016.0,h1,,,,
2024,BOSTON,MA,2109.0,h1,,,,
2024,WINCHESTER,VA,22602.0,h1,,,,
2024,IRVING,TX,75063.0,h1,,,,
2024,NEW YORK,NY,10018.0,h1,,,,
2024,SCHAUMBURG,IL,60193.0,h1,,,,
2024,SCHAUMBURG,IL,60193.0,h1,,,,
2024,ATLANTA,GA,30328.0,h1,,,,
2024,ATLANTA,GA,30328.0,h1,,,,
2024,NEWTOWN SQUARE,PA,19073.0,h1,,,,
2024,THOUSAND OAKS,CA,91362.0,h1,,,,
2024,PRYOR,OK,74361.0,h1,,,,
2024,MIAMI,FL,33131.0,h1,,,,
2024,MINNEAPOLIS,MN,55474.0,h1,,,,
2024,FARMINGTON HILLS,MI,48334.0,h1,,,,
2024,FARMINGTON HILLS,MI,48335.0,h1,,,,
2024,CONSHOHOCKEN,PA,19428.0,h1,,,,
2024,CONSHOHOCKEN,PA,19428.0,h1,,,,
2024,RICHMOND HILL,NY,11418.0,h1,,,,
2024,LINCOLN,NE,68510.0,h1,,,,
2024,KNOXVILLE,TN,37919.0,h1,,,,
2024,NAPERVILLE,IL,60563.0,h1,,,,
2024,FARMINGTON,MI,48335.0,h1,,,,
2024,FARMINGTON HILLS,MI,48335.0,h1,,,,
2024,FRISCO,TX,75036.0,h1,,,,
2024,FARMINGTN HLS,MI,48335.0,h1,,,,
2024,FARMINGTON,MI,48335.0,h1,,,,
2024,FARMINGTON HILLS,MI,48335.0,h1,,,,
2024,MEMPHIS,TN,38125.0,h1,,,,
2024,EMERSON,NJ,7630.0,h1,,,,
2024,THOUSAND OAKS,CA,91320.0,h1,,,,
2024,NEWBURY PARK,CA,91320.0,h1,,,,
2024,THOUSAND OAKS,CA,91320.0,h1,,,,
2024,LA HABRA,CA,90631.0,h1,,,,
2024,LINCOLN,RI,2865.0,h1,,,,
2024,LAGUNA HILLS,CA,92653.0,h1,,,,
2024,LAGUNA HILLS,CA,92653.0,h1,,,,
2024,FOREST HILLS,NY,11375.0,h1,,,,
2024,MILPITAS,CA,95035.0,h1,,,,
2024,ASHBURN,VA,20147.0,h1,,,,
2024,DALLAS,TX,75234.0,h1,,,,
2024,CLEVELAND,OH,44114.0,h1,,,,
2024,COLUMBIA,SC,29201.0,h1,,,,
2024,SAINT LOUIS,MO,63132.0,h1,,,,
2024,BRIDGEWATER,NJ,8807.0,h1,,,,
2024,BRIDGEWATER,NJ,8807.0,h1,,,,
2024,BROOKLYN,NY,11205.0,h1,,,,
2024,CHANTILLY,VA,20151.0,h1,,,,
2024,LEWES,DE,19958.0,h1,,,,
2024,SANTA CLARA,CA,95054.0,h1,,,,
2024,SANTA CLARA,CA,95054.0,h1,,,,
2024,SEATTLE,WA,98104.0,h1,,,,
2024,NASHUA,NH,3062.0,h1,,,,
2024,SPRING,TX,77380.0,h1,,,,
2024,YUBA CITY,CA,95991.0,h1,,,,
2024,SAN FRANCISCO,CA,94107.0,h1,,,,
2024,IRVING,TX,75038.0,h1,,,,
2024,NAPERVILLE,IL,60563.0,h1,,,,
2024,BROOKLYN,NY,11201.0,h1,,,,
2024,WEST JEFFERSON,OH,43162.0,h1,,,,
2024,SAN FRANCISCO,CA,94103.0,h1,,,,
2024,DETROIT,MI,48226.0,h1,,,,
2024,NEW YORK,NY,10036.0,h1,,,,
2024,BENTONVILLE,AR,72712.0,h1,,,,
2024,SAN JOSE,CA,95131.0,h1,,,,
2024,SAN JOSE,CA,95134.0,h1,,,,
2024,BOLINGBROOK,IL,60440.0,h1,,,,
2024,OAKBROOK TERRACE,IL,60181.0,h1,,,,
2024,EMERYVILLE,CA,94608.0,h1,,,,
2024,TAMPA,FL,33609.0,h1,,,,
2024,TEMPLE TERRACE,FL,33637.0,h1,,,,
2024,HOBOKEN,NJ,7030.0,h1,,,,
2024,PISCATAWAY,NJ,8854.0,h1,,,,
2024,LEANDER,TX,78641.0,h1,,,,
2024,SUNNYVALE,CA,94085.0,h1,,,,
2024,WILMINGTON,MA,1887.0,h1,,,,
2024,BOSTON,MA,2210.0,h1,,,,
2024,BOSTON,MA,2199.0,h1,,,,
2024,MIAMI,FL,33131.0,h1,,,,
2024,NOVI,MI,48377.0,h1,,,,
2024,CUMMING,GA,30041.0,h1,,,,
2024,IRVING,TX,75038.0,h1,,,,
2024,MIAMI,FL,33131.0,h1,,,,
2024,SAN FRANCISCO,CA,94105.0,h1,,,,
2024,ALPHARETTA,GA,30005.0,h1,,,,
2024,KATY,TX,77449.0,h1,,,,
2024,SAN MARINO,CA,91108.0,h1,,,,
2024,LEHI,UT,84043.0,h1,,,,
2024,NEW YORK,NY,10036.0,h1,,,,
2024,TAMPA,FL,33607.0,h1,,,,
2024,ANCHORAGE,AK,99504.0,h1,,,,
2024,DENTON,TX,76201.0,h1,,,,
2024,LEANDER,TX,78641.0,h1,,,,
2024,BAYPORT,MN,55003.0,h1,,,,
2024,STAATSBURG,NY,12580.0,h1,,,,
2024,ITASCA,IL,60143.0,h1,,,,
2024,BERRIEN SPRINGS,MI,49104.0,h1,,,,
2024,NEW YORK,NY,10036.0,h1,,,,
2024,ROCHESTER,NY,14618.0,h1,,,,
2024,MONMOUTH JUNCTION,NJ,8852.0,h1,,,,
2024,SAN ANGELO,TX,76909.0,h1,,,,
2024,DENVER,CO,80205.0,h1,,,,
2024,PONTIAC,MI,48342.0,h1,,,,
2024,SAINT LOUIS,MO,63118.0,h1,,,,
2024,ST LOUIS,MO,63118.0,h1,,,,
2024,NAPERVILLE,IL,60563.0,h1,,,,
2024,LEESBURG,VA,20176.0,h1,,,,
2024,ASHBURN,VA,20147.0,h1,,,,
2024,ASHBURN,VA,20147.0,h1,,,,
2024,EDISON,NJ,8837.0,h1,,,,
2024,EDISON,NJ,8817.0,h1,,,,
2024,ROSWELL,GA,30076.0,h1,,,,
2024,CHICAGO,IL,60611.0,h1,,,,
2024,CHICAGO,IL,60611.0,h1,,,,
2024,WEST PALM BEACH,FL,33401.0,h1,,,,
2024,ARLINGTON,VA,22202.0,h1,,,,
2024,ANNAPOLIS,MD,21401.0,h1,,,,
2024,RICHMOND,VA,23236.0,h1,,,,
2024,MORGAN HILL,CA,95037.0,h1,,,,
2024,SOUTH PLAINFIELD,NJ,7080.0,h1,,,,
2024,OCOEE,FL,34761.0,h1,,,,
2024,WADESBORO,NC,28170.0,h1,,,,
2024,CANONSBURG,PA,15317.0,h1,,,,
2024,SUNNYVALE,CA,94085.0,h1,,,,
2024,SANTA MONICA,CA,90401.0,h1,,,,
2024,BOCA RATON,FL,33487.0,h1,,,,
2024,SAN FRANCISCO,CA,94104.0,h1,,,,
2024,NEW YORK,NY,10036.0,h1,,,,
2024,STERLING,VA,20166.0,h1,,,,
2024,ANN ARBOR,MI,48103.0,h1,,,,
2024,SANTA CLARA,CA,95054.0,h1,,,,
2024,IRVING,TX,75038.0,h1,,,,
2024,SEATTLE,WA,98121.0,h1,,,,
2024,PISCATAWAY,NJ,8854.0,h1,,,,
2024,SAN FRANCISCO,CA,94105.0,h1,,,,
2024,MADISON,NJ,7940.0,h1,,,,
2024,CHICAGO,IL,60601.0,h1,,,,
2024,CHICAGO,IL,60601.0,h1,,,,
2024,CHICAGO,IL,60601.0,h1,,,,
2024,CHICAGO,IL,60601.0,h1,,,,
2024,WESTBOROUGH,MA,1581.0,h1,,,,
2024,NEW YORK,NY,10022.0,h1,,,,
2024,GREENSBORO,NC,27410.0,h1,,,,
2024,CHARLOTTESVILLE,VA,22902.0,h1,,,,
2024,CHICAGO,IL,60604.0,h1,,,,
2024,CHARLOTTE,NC,28277.0,h1,,,,
2024,OMAHA,NE,68131.0,h1,,,,
2024,OMAHA,NE,68154.0,h1,,,,
2024,PRINCETON,NJ,8540.0,h1,,,,
2024,MCKINNEY,TX,75070.0,h1,,,,
2024,GLEN ALLEN,VA,23060.0,h1,,,,
2024,EDISON,NJ,8817.0,h1,,,,
2024,EDISON,NJ,8817.0,h1,,,,
2024,SOUTH PLAINFIELD,NJ,7080.0,h1,,,,
2024,CHANTILLY,VA,20151.0,h1,,,,
2024,EAST BRUNSWICK,NJ,8816.0,h1,,,,
2024,CHICAGO,IL,60606.0,h1,,,,
2024,NEW YORK,NY,10013.0,h1,,,,
2024,BOSTON,MA,2109.0,h1,,,,
2024,BALTIMORE,MD,21224.0,h1,,,,
2024,SCOTTSDALE,AZ,85260.0,h1,,,,
2024,PRINCETON,NJ,8540.0,h1,,,,
2024,IRVING,TX,75063.0,h1,,,,
2024,MONMOUTH JUNCTION,NJ,8852.0,h1,,,,
2024,EAST WINDSOR,NJ,8520.0,h1,,,,
2024,DALLAS,TX,75225.0,h1,,,,
2024,DALLAS,TX,75225.0,h1,,,,
2024,DALLAS,TX,75225.0,h1,,,,
2024,DALLAS,TX,75225.0,h1,,,,
2024,DALLAS,TX,75225.0,h1,,,,
2024,DALLAS,TX,75225.0,h1,,,,
2024,DALLAS,TX,75225.0,h1,,,,
2024,DALLAS,TX,75225.0,h1,,,,
2024,DALLAS,TX,75225.0,h1,,,,
2024,DALLAS,TX,75225.0,h1,,,,
2024,DALLAS,TX,75225.0,h1,,,,
2024,SAN FRANCISCO,CA,94141.0,h1,,,,
2024,NEW YORK,NY,10019.0,h1,,,,
2024,SAN RAMON,CA,94583.0,h1,,,,
2024,HAZARD,KY,41701.0,h1,,,,
2024,BOONE,NC,28608.0,h1,,,,
2024,PISCATAWAY,NJ,8854.0,h1,,,,
2024,PRINCETON,NJ,8540.0,h1,,,,
2024,GOLETA,CA,93117.0,h1,,,,
2024,MCLEAN,VA,22102.0,h1,,,,
2024,ALPHARETTA,GA,30022.0,h1,,,,
2024,CAMBRIDGE,MA,2138.0,h1,,,,
2024,ENGLEWOOD,CO,80111.0,h1,,,,
2024,EDISON,NJ,8820.0,h1,,,,
2024,PRINCETON,NJ,8540.0,h1,,,,
2024,CUPERTINO,CA,95014.0,h1,,,,
2024,CUPERTINO,CA,95014.0,h1,,,,
2024,CUPERTINO,CA,95014.0,h1,,,,
2024,CHANTILLY,VA,20151.0,h1,,,,
2024,TAMPA,FL,33602.0,h1,,,,
2024,LISLE,IL,60532.0,h1,,,,
2024,LISLE,IL,60532.0,h1,,,,
2024,SIGNAL HILL,CA,90755.0,h1,,,,
2024,SAN DIEGO,CA,92128.0,h1,,,,
2024,CLEVELAND,OH,44115.0,h1,,,,
2024,MOUNTAIN VIEW,CA,94041.0,h1,,,,
2024,SANTA CLARA,CA,95054.0,h1,,,,
2024,SANTA CLARA,CA,95051.0,h1,,,,
2024,SANTA CLARA,CA,95054.0,h1,,,,
2024,RANCHO SANTA MARGARI,CA,92688.0,h1,,,,
2024,RANCHO SANTA MARGARITA,CA,92688.0,h1,,,,
2024,RANCHO SANTA MARGARITA,CA,92688.0,h1,,,,
2024,SUGAR LAND,TX,77478.0,h1,,,,
2024,ALBUQUERQUE,NM,87110.0,h1,,,,
2024,SANFORD,FL,32773.0,h1,,,,
2024,HERNDON,VA,20171.0,h1,,,,
2024,CARY,NC,27513.0,h1,,,,
2024,PALO ALTO,CA,94304.0,h1,,,,
2024,PALO ALTO,CA,94304.0,h1,,,,
2024,CAMDEN WYOMING,DE,19934.0,h1,,,,
2024,LEWES,DE,19958.0,h1,,,,
2024,NEWARK,DE,19702.0,h1,,,,
2024,ODESSA,DE,19730.0,h1,,,,
2024,WILMINGTON,DE,19805.0,h1,,,,
2024,WYOMING,DE,19934.0,h1,,,,
2024,NORCROSS,GA,30092.0,h1,,,,
2024,PEACHTREE CORNERS,GA,30092.0,h1,,,,
2024,ACTON,MA,1720.0,h1,,,,
2024,HOLLYWOOD,FL,33021.0,h1,,,,
2024,DALLAS,TX,75287.0,h1,,,,
2024,FARMINGTON,MI,48334.0,h1,,,,
2024,ROCK HILL,SC,29730.0,h1,,,,
2024,ALPHARETTA,GA,30022.0,h1,,,,
2024,ATLANTA,GA,30309.0,h1,,,,
2024,RESTON,VA,20190.0,h1,,,,
2024,ALPHARETTA,GA,30022.0,h1,,,,
2024,AUSTIN,TX,78758.0,h1,,,,
2024,SAN JOSE,CA,95002.0,h1,,,,
2024,MILPITAS,CA,95035.0,h1,,,,
2024,IRVINE,CA,92618.0,h1,,,,
2024,GLEN BURNIE,MD,21061.0,h1,,,,
2024,SHERIDAN,WY,82801.0,h1,,,,
2024,ALPHARETTA,GA,30022.0,h1,,,,
2024,STERLING,VA,20166.0,h1,,,,
2024,BLOOMINGTON,IN,47404.0,h1,,,,
2024,TROY,MI,48098.0,h1,,,,
2024,TROY,MI,48098.0,h1,,,,
2024,TROY,MI,48098.0,h1,,,,
2024,NORTH BRUNSWICK,NJ,8902.0,h1,,,,
2024,BELLEVUE,WA,98005.0,h1,,,,
2024,MIAMI,FL,33126.0,h1,,,,
2024,BROOMFIELD,CO,80020.0,h1,,,,
2024,GREENWICH,CT,6830.0,h1,,,,
2024,CHICAGO,IL,60606.0,h1,,,,
2024,HOUSTON,TX,77094.0,h1,,,,
2024,JACKSONVILLE,FL,32258.0,h1,,,,
2024,PHILADELPHIA,PA,19103.0,h1,,,,
2024,HOUSTON,TX,77002.0,h1,,,,
2024,ATLANTA,GA,30346.0,h1,,,,
2024,PRINCETON,NJ,8540.0,h1,,,,
2024,COLLEGE STATION,TX,77845.0,h1,,,,
2024,SANTA ROSA,CA,95401.0,h1,,,,
2024,SAN FRANCISCO,CA,94114.0,h1,,,,
2024,TORRANCE,CA,90501.0,h1,,,,
2024,PALO ALTO,CA,94304.0,h1,,,,
2024,HAMILTON,NJ,8619.0,h1,,,,
2024,MONROVIA,CA,91016.0,h1,,,,
2024,GLENSIDE,PA,19038.0,h1,,,,
2024,HIGHLANDS RANCH,CO,80129.0,h1,,,,
2024,DALLAS,TX,75201.0,h1,,,,
2024,HGHLNDS RANCH,CO,80129.0,h1,,,,
2024,HIGHLANDS RANCH,CO,80129.0,h1,,,,
2024,LITTLETON,CO,80129.0,h1,,,,
2024,TEMPLE,TX,76502.0,h1,,,,
2024,FORT SMITH,AR,72903.0,h1,,,,
2024,ALPHARETTA,GA,30005.0,h1,,,,
2024,SCHERERVILLE,IN,46375.0,h1,,,,
2024,EAST CHICAGO,IN,46312.0,h1,,,,
2024,NEW YORK,NY,10036.0,h1,,,,
2024,WHITE PLAINS,NY,10601.0,h1,,,,
2024,NEW YORK,NY,10036.0,h1,,,,
2024,MOUNT LAUREL,NJ,8054.0,h1,,,,
2024,BALTIMORE,MD,21230.0,h1,,,,
2024,GREENSBORO,NC,27401.0,h1,,,,
2024,MOORESVILLE,NC,28115.0,h1,,,,
2024,DUBLIN,OH,43017.0,h1,,,,
2024,SAN JOSE,CA,95134.0,h1,,,,
2024,DECATUR,IL,62526.0,h1,,,,
2024,BROOKLYN,NY,11222.0,h1,,,,
2024,ALPHARETTA,GA,30005.0,h1,,,,
2024,SCOTTSDALE,AZ,85260.0,h1,,,,
2024,DURHAM,NC,27709.0,h1,,,,
2024,BRENTWOOD,MO,63144.0,h1,,,,
2024,SOLANA BEACH,CA,92075.0,h1,,,,
2024,HAYWARD,CA,94545.0,h1,,,,
2024,EDEN PRAIRIE,MN,55344.0,h1,,,,
2024,EDEN PRAIRIE,MN,55344.0,h1,,,,
2024,ORLANDO,FL,32809.0,h1,,,,
2024,NAPERVILLE,IL,60563.0,h1,,,,
2024,CHARLOTTE,NC,28262.0,h1,,,,
2024,CHARLOTTE,NC,28262.0,h1,,,,
2024,COLUMBIA,MD,21045.0,h1,,,,
2024,MIAMI,FL,33126.0,h1,,,,
2024,TAMPA,FL,33634.0,h1,,,,
2024,BOSTON,MA,2199.0,h1,,,,
2024,NEW YORK,NY,10010.0,h1,,,,
2024,LOS ANGELES,CA,90067.0,h1,,,,
2024,SCOTTSDALE,AZ,85258.0,h1,,,,
2024,STAMFORD,CT,6901.0,h1,,,,
2024,PLANO,TX,75093.0,h1,,,,
2024,VALDOSTA,GA,31601.0,h1,,,,
2024,CHICAGO,IL,60611.0,h1,,,,
2024,PLANO,TX,75024.0,h1,,,,
2024,CHICAGO,IL,60601.0,h1,,,,
2024,PLANO,TX,75074.0,h1,,,,
2024,NEWTOWN SQUARE,PA,19073.0,h1,,,,
2024,SOUTH PLAINFIELD,NJ,7080.0,h1,,,,
